Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	tree_length
14544	-916.1647	-1027.263	111.0988	0.048798	0.0201169	0.000339497	0.00124999	0.016459	0.000100632	0.00025669	0.0025454	0.0128047	0.00755386	0.00695191	0.00222192	0.0144087	0.00616738	0.00565191	0.0100726	0.00618048	0.00170179	0.00544832	0.00467705	0.00635603	0.0264325	0.0180443	0.0156571	0.0141632	0.000559032	0.0104066	0.00325097	0.0108932	0.00491864	0.00103476	0.00660617	0.000643896	0.00409862	0.00852726	0.0024375	0.0100337	0.0104877	0.00655795	0.0100627	0.00081239	0.011343	0.0103467	0.00282707	0.00126118	0.00772172	0.0178114	0.00405511	0.00464231	0.0408746	0.0112041	0.035937	0.00444621	0.0169611	8.81561e-05	0.0108373	0.00593811	0.000673984	0.01073	0.0107778	0.0326242	0.010991	0.0421307	0.0193197	0.01719	0.0220584	0.00804926	0.00142153	0.0252886	0.0174902	0.014516	1.02659	0.877024	0.182944	0.436748	0.772251	1.29492	2.28965	5.46614	1.228185	5.413739	0.0637676	0.0262881	0.000443643	0.00163345	0.0215081	0.000131503	0.000335434	0.00332625	0.0167327	0.00987114	0.00908453	0.00290354	0.0188288	0.00805933	0.00738573	0.0131626	0.00807645	0.00222385	0.00711968	0.00611181	0.00830585	0.0345411	0.0235797	0.0204602	0.018508	0.000730525	0.013599	0.00424826	0.0142348	0.00642752	0.00135219	0.00863273	0.000841422	0.00535594	0.0111431	0.00318525	0.0131117	0.0137049	0.00856971	0.0131496	0.0010616	0.0148227	0.0135207	0.00369433	0.00164806	0.0100905	0.0232753	0.00529908	0.00606642	0.0534136	0.0146411	0.0469614	0.00581016	0.0221642	0.000115199	0.0141618	0.00775972	0.00088074	0.0140216	0.0140841	0.0426322	0.0143627	0.055055	0.0252464	0.0224634	0.0288252	0.0105185	0.0018576	0.0330463	0.0228557	0.018969	0.7652472
14580	-913.1953	-1024.083	110.888	0.0790642	0.0369779	0.00140997	0.00754109	0.0315389	0.0011186	0.0140505	0.00183573	0.0254111	0.0186226	0.00901049	0.00255194	0.00664924	0.0122109	0.0331457	0.0127749	0.000248628	0.00140035	0.0194991	0.0157358	0.0149256	0.0357838	0.0207592	0.00789484	0.0245321	0.000132579	0.0124857	0.00399303	0.0152022	0.00182632	0.0136947	0.0688137	0.00270357	0.00720705	0.00476812	0.00594621	0.0129078	0.0146422	0.015838	0.0145034	0.0173139	0.0425391	0.0163256	0.003421	0.00369392	0.0152378	0.00614597	0.0784228	0.00299287	0.0794452	0.0646359	0.081503	0.00996983	0.0343351	0.0319517	0.00641618	0.0253092	0.0215685	0.00500881	0.000138605	0.0101381	0.0354238	0.0457805	0.0655202	0.0273729	0.0120192	0.00857778	0.0582407	0.00761907	0.0121006	0.00883858	1.02016	0.906747	0.358414	0.606279	0.855456	1.16897	1.64941	2.79007	0.7419164	5.203493	0.0538818	0.0252002	0.000960889	0.00513921	0.0214936	0.000762321	0.00957535	0.00125104	0.0173175	0.0126912	0.0061406	0.00173913	0.00453142	0.00832168	0.0225886	0.00870603	0.000169439	0.000954331	0.0132886	0.0107239	0.0101717	0.0243865	0.0141473	0.00538029	0.0167185	9.03517e-05	0.00850895	0.00272123	0.0103602	0.00124463	0.00933285	0.0468961	0.00184247	0.00491156	0.00324945	0.00405231	0.00879658	0.00997855	0.0107935	0.00988397	0.0117993	0.0289901	0.0111258	0.00233139	0.00251738	0.0103845	0.00418844	0.0534447	0.00203962	0.0541414	0.044049	0.0555438	0.00679438	0.0233992	0.0217749	0.00437259	0.0172481	0.0146988	0.00341348	9.44583e-05	0.00690904	0.0241411	0.0311991	0.0446516	0.0186545	0.00819104	0.00584571	0.0396907	0.00519235	0.00824648	0.00602344	1.467364
14616	-918.2022	-1029.957	111.7546	0.0390649	0.0118271	0.0174674	0.00759977	0.0449676	0.00143669	0.000235479	0.000803476	0.0276468	0.00979769	0.00531663	0.0139754	0.00385453	0.00213065	0.0311838	0.00917263	0.00443534	0.000399467	0.0122672	0.0279583	0.00638091	0.0204178	0.00869014	0.00802816	0.0521458	0.00178385	0.00489052	0.00893115	0.00680941	0.000245384	0.00191474	0.00540133	0.0127885	0.00229972	0.0338753	0.010346	0.00281353	0.0211459	0.0235623	0.0181505	0.0163582	0.018385	0.0133915	0.0406681	0.00554383	0.0324697	0.00203078	0.00587509	0.0295326	0.00187524	0.0377598	0.027927	0.0335885	0.00379936	0.0160182	0.0195366	0.0141189	0.0180517	0.015604	0.0143245	0.00259482	0.00440308	0.0244392	0.049788	0.00893839	0.0107132	0.0239293	0.0211632	0.00754075	0.0476373	0.00156019	0.950548	1.22871	0.311971	0.566602	0.837582	1.19391	1.76491	3.20543	0.8422634	3.577959	0.0357827	0.0108334	0.0159998	0.00696123	0.0411893	0.00131598	0.000215693	0.000735968	0.0253239	0.00897448	0.00486993	0.0128012	0.00353067	0.00195163	0.0285638	0.00840194	0.00406268	0.000365903	0.0112365	0.0256092	0.00584478	0.0187022	0.00795998	0.00735363	0.0477644	0.00163397	0.00447962	0.00818075	0.00623728	0.000224766	0.00175386	0.0049475	0.011714	0.00210649	0.0310291	0.00947676	0.00257713	0.0193692	0.0215826	0.0166255	0.0149838	0.0168402	0.0122664	0.0372511	0.00507803	0.0297415	0.00186015	0.00538146	0.0270513	0.00171768	0.0345872	0.0255805	0.0307663	0.00348014	0.0146723	0.0178951	0.0129326	0.016535	0.0142929	0.0131209	0.0023768	0.00403313	0.0223858	0.0456048	0.00818738	0.00981311	0.0219187	0.0193851	0.00690717	0.0436348	0.0014291	1.091728
14652	-917.332	-1028.763	111.4305	0.0941393	0.0372189	0.0116689	0.0232841	0.0226803	0.00756392	0.0276208	0.0076289	0.0338459	0.00562069	0.00851666	0.0012809	0.00933469	0.00192111	0.0462507	0.0296267	0.035848	0.00272765	0.0306937	0.0437428	0.0216154	0.0326341	0.0396961	0.0235472	0.0598798	0.0202258	0.00968762	0.00998229	0.0490354	0.00678682	0.00555086	0.0109181	0.0666232	0.00382537	0.00414895	0.000501319	0.0127831	0.0369985	0.00969975	0.0217402	0.00964251	0.0235948	0.0201144	0.0125715	0.0149703	0.0244229	0.0124328	0.00444365	0.0223476	0.00829856	0.0619135	0.0721754	0.0385235	0.0326589	0.0297808	0.0292608	0.0438786	0.00830812	0.00124604	0.00389067	0.0425874	0.106228	0.0607416	0.0927688	0.0299931	0.0254939	0.00758229	0.021457	0.0225863	0.0741395	0.0377572	0.8642	1.62807	0.467918	0.690464	0.890871	1.1225	1.4483	2.13713	0.5491439	2.455003	0.0489568	0.0193555	0.00606835	0.0121088	0.0117948	0.00393359	0.0143641	0.00396739	0.0176014	0.00292302	0.00442906	0.000666126	0.00485447	0.000999065	0.0240525	0.0154072	0.0186426	0.00141851	0.0159622	0.0227483	0.011241	0.0169713	0.0206438	0.0122457	0.0311403	0.0105183	0.00503802	0.00519126	0.0255007	0.00352947	0.0028867	0.00567792	0.0346472	0.00198937	0.00215765	0.000260709	0.00664781	0.019241	0.00504432	0.0113059	0.00501456	0.0122704	0.0104604	0.00653779	0.00778525	0.012701	0.00646563	0.00231091	0.0116218	0.00431564	0.0321979	0.0375346	0.020034	0.0169841	0.0154874	0.015217	0.0228189	0.00432061	0.000647999	0.00202333	0.0221474	0.0552434	0.0315885	0.0482441	0.0155978	0.013258	0.00394314	0.0111587	0.0117459	0.038556	0.0196355	1.922904
14688	-909.8987	-1021.996	112.0973	0.0294273	0.0275095	0.00192844	0.001879	0.00785027	0.0150794	0.0125217	0.00335659	0.019516	0.0107966	0.00171017	0.00616861	0.00921408	0.00746535	0.026971	0.00179044	0.0018872	0.00328407	0.00828388	0.0139322	0.0073269	0.0203038	0.0187246	0.00349071	0.0217344	0.00771591	0.00174088	0.00117268	0.00963714	0.00643692	0.00314976	0.00479535	0.00123171	0.000386758	0.00696159	0.00524409	0.00602755	0.0286484	0.0174705	0.0119933	0.0166402	0.00744558	0.0150997	0.0168739	0.00891617	0.0197883	0.00189375	0.00422512	0.0263933	0.00964672	0.0164224	0.0247117	0.0102582	0.00265001	0.000230108	0.00130575	0.0181888	0.0207419	0.0101093	0.00651606	0.0323421	0.0175483	0.00791349	0.033043	0.013098	0.00179717	0.00955009	0.00576224	0.00653583	0.043577	0.00316097	0.848934	1.69868	0.161334	0.410777	0.757622	1.31992	2.43441	6.19831	1.319077	2.31139	0.0364583	0.0340822	0.00238919	0.00232794	0.00972592	0.0186822	0.0155135	0.00415857	0.024179	0.0133762	0.00211877	0.00764246	0.0114156	0.00924902	0.0334151	0.00221823	0.0023381	0.00406873	0.0102631	0.017261	0.0090775	0.0251549	0.0231984	0.00432473	0.0269274	0.00955946	0.00215683	0.00145287	0.0119397	0.00797488	0.00390232	0.0059411	0.001526	0.000479166	0.00862491	0.00649705	0.00746769	0.0354932	0.0216447	0.0148588	0.020616	0.00922453	0.0187074	0.0209055	0.0110465	0.0245163	0.00234622	0.00523462	0.0326994	0.0119516	0.0203461	0.030616	0.0127092	0.00328317	0.000285088	0.00161772	0.0225346	0.0256978	0.0125247	0.00807292	0.0400695	0.0217411	0.00980423	0.0409379	0.0162275	0.00222656	0.0118319	0.007139	0.00809742	0.0539888	0.00391621	0.8071498
14724	-914.4328	-1025.947	111.5144	0.0169378	0.00837417	0.00323135	0.00375671	0.0145267	0.00964365	0.00428685	0.0040034	0.0147223	0.000549487	0.00683308	0.00835372	0.000342081	0.0025242	0.0204285	0.00198621	0.00251029	0.00212388	0.00606692	0.0176716	0.00568533	0.00369253	0.00815982	0.00368588	0.0223116	0.0030963	0.00929989	0.00280569	0.0187736	0.000545732	0.00536393	0.00430502	0.00164636	0.00192865	0.0105094	0.00406685	0.00154612	0.0253383	0.00983594	0.00725483	0.0159651	0.00216505	0.00994973	0.0131376	0.00155131	0.00426411	0.00146123	0.0116896	0.0143562	0.00969048	0.0152448	0.0164236	0.00564686	0.013578	0.000712035	0.0101055	0.0149308	0.0104256	0.0157721	0.00739658	0.017248	0.0154209	0.00993234	0.0187881	0.00992164	0.00469413	0.0164123	0.00343327	0.00962943	0.017893	0.00395284	0.958035	1.19409	0.141934	0.385896	0.742996	1.3459	2.59137	7.04552	1.411713	3.710709	0.0272963	0.0134955	0.00520751	0.00605416	0.0234107	0.0155413	0.00690851	0.00645172	0.0237258	0.00088553	0.0110119	0.0134625	0.000551283	0.0040679	0.0329217	0.0032009	0.00404548	0.00342277	0.00977721	0.0284788	0.00916225	0.00595073	0.01315	0.00594002	0.0359565	0.00498987	0.0149873	0.00452154	0.0302547	0.000879479	0.0086443	0.0069378	0.0026532	0.00310814	0.0169365	0.00655398	0.00249167	0.0408342	0.0158512	0.0116916	0.0257287	0.00348911	0.0160346	0.021172	0.00250004	0.00687186	0.00235485	0.0188385	0.0231359	0.0156168	0.024568	0.0264677	0.00910025	0.0218817	0.00114749	0.0162857	0.0240619	0.0168014	0.0254177	0.01192	0.0277961	0.0248518	0.0160066	0.0302781	0.0159893	0.00756487	0.0264494	0.00553292	0.0155184	0.0288356	0.00637024	0.620517
14760	-909.7622	-1021.634	111.8722	0.0216515	0.0251578	0.00626073	0.00343485	0.0146626	0.00354449	0.00457867	0.00532534	0.00851868	0.00964839	0.00139352	0.00113897	0.00046433	0.00540047	0.00747738	0.00661736	0.00275636	0.00976898	0.00351203	0.00793004	0.00182388	0.025266	0.0201001	0.0039385	0.0286046	0.00574741	0.00586641	0.00237097	0.0400998	0.000994974	0.0109824	0.0169503	0.0105049	0.0114989	0.00917829	0.00483052	0.00831199	0.0223948	0.00721011	0.0119122	0.00138007	0.00567061	0.00565764	0.00368978	0.00495312	0.0195674	0.0194482	0.00517019	0.003126	0.00126797	0.0106677	0.0105347	0.0121361	0.0238297	0.00911653	0.00463615	0.000745524	0.00258625	0.00130502	0.0171615	0.005308	0.00421663	0.00370952	0.00983842	0.00426879	0.0155395	0.0294083	0.00910386	0.0191503	0.010885	0.0108063	0.918	1.37925	0.172958	0.424954	0.765684	1.30602	2.35319	5.78173	1.268772	3.078304	0.0317139	0.0368497	0.00917035	0.00503117	0.021477	0.00519176	0.00670657	0.00780025	0.0124777	0.0141324	0.00204114	0.0016683	0.000680124	0.0079103	0.0109524	0.00969273	0.00403736	0.014309	0.00514421	0.0116155	0.00267151	0.0370081	0.0294414	0.00576889	0.0418984	0.00841847	0.00859277	0.00347286	0.0587359	0.00145738	0.0160864	0.0248278	0.0153869	0.0168429	0.0134438	0.00707546	0.0121749	0.0328025	0.0105609	0.0174482	0.00202144	0.00830598	0.00828699	0.00540457	0.00725503	0.0286612	0.0284866	0.00757299	0.00457879	0.00185725	0.0156254	0.0154306	0.0177763	0.0349043	0.0133534	0.00679076	0.001092	0.00378819	0.00191151	0.0251371	0.00777484	0.00617627	0.00543349	0.0144107	0.00625267	0.0227613	0.0430756	0.0133348	0.0280502	0.0159437	0.0158285	0.6827144
14796	-911.34	-1023.099	111.7594	0.0223589	0.0355258	0.00216497	0.00143021	0.00863339	0.00305676	0.0103617	0.00625084	0.0187589	0.00339646	0.00654843	0.00710275	0.00359233	0.000128945	0.0211368	0.00162958	0.00050067	0.00710557	0.006844	0.00732849	0.00540604	0.00882111	0.00312059	0.00797015	0.0113953	0.00344228	0.00313909	0.0122647	0.0242684	0.000234716	0.00155826	0.00877381	0.00158705	0.000455104	0.00651393	0.000383567	0.00328457	0.00654227	0.00591826	0.00617696	0.0041375	0.027561	0.0238942	0.00511574	0.028885	0.00554905	0.0133718	0.00261165	0.0284768	0.00330064	0.0137819	0.0088535	0.00508872	0.0121531	0.0113977	0.000807465	0.00846836	0.00433805	0.0376251	0.0175999	0.0273581	0.0235829	0.0172798	0.00992639	0.0153521	0.0320504	0.00309233	0.00537886	0.0022651	0.0156684	0.00279506	0.935375	1.29889	0.174374	0.426647	0.766634	1.3044	2.34386	5.7348	1.262878	3.330617	0.0313643	0.0498343	0.00303694	0.00200625	0.0121106	0.00428791	0.0145351	0.00876845	0.0263144	0.00476443	0.00918589	0.00996348	0.00503918	0.000180879	0.0296499	0.00228591	0.000702322	0.00996744	0.00960051	0.0102801	0.00758339	0.0123739	0.00437745	0.0111802	0.0159849	0.0048287	0.0044034	0.0172045	0.0340428	0.000329251	0.00218587	0.0123076	0.00222625	0.000638404	0.00913751	0.000538054	0.00460748	0.00917725	0.00830192	0.00866482	0.00580394	0.0386615	0.0335179	0.00717618	0.0405188	0.00778401	0.0187574	0.00366352	0.0399462	0.00463002	0.0193328	0.0124194	0.00713828	0.0170479	0.0159882	0.00113268	0.0118791	0.00608526	0.0527791	0.0246885	0.038377	0.0330813	0.0242394	0.0139244	0.0215354	0.0449591	0.0043378	0.00754527	0.0031774	0.0219791	0.0039208	0.7128783
14832	-921.4654	-1033.496	112.0304	0.0263798	0.0362326	0.000482073	0.000828231	0.0200039	0.00272353	0.00719261	0.000535104	0.0117272	0.00476447	0.00796131	0.0121335	0.00121797	0.002876	0.0107754	0.014104	0.00865424	0.000333895	0.00384188	0.0187872	0.00914767	0.00223407	0.000172842	0.0158206	0.0401901	0.00218128	0.0029755	0.0115906	0.0338748	0.00340867	0.0184625	0.00651845	0.00963928	0.000485029	0.0140286	0.0125665	0.0103012	0.0119016	0.0123052	0.00616515	0.00111801	0.0226915	0.0145022	0.00420202	0.0196683	0.00200812	0.0118969	0.00771345	0.0243538	0.0278921	0.0179726	0.00901872	0.00219889	0.00528411	0.00925847	0.000991866	0.0440459	0.0134142	0.0214206	0.0142277	0.0514203	0.0273924	0.0237645	0.00615285	0.0124799	0.0329291	0.013544	0.00633338	0.0030464	0.00891746	0.00763246	0.896934	1.47668	0.223487	0.481535	0.796133	1.25607	2.07669	4.47454	1.083449	2.809215	0.0298746	0.0410327	0.000545938	0.000937957	0.0226541	0.00308435	0.00814549	0.000605995	0.0132808	0.00539567	0.00901603	0.0137409	0.00137932	0.00325701	0.012203	0.0159726	0.00980077	0.00037813	0.00435086	0.0212761	0.0103596	0.00253004	0.00019574	0.0179165	0.0455146	0.00247026	0.00336969	0.0131262	0.0383625	0.00386025	0.0209085	0.00738202	0.0109163	0.000549286	0.0158871	0.0142313	0.0116659	0.0134784	0.0139355	0.00698191	0.00126612	0.0256977	0.0164235	0.00475871	0.022274	0.00227416	0.0134731	0.00873533	0.0275802	0.0315873	0.0203537	0.0102135	0.0024902	0.00598416	0.010485	0.00112327	0.0498812	0.0151914	0.0242584	0.0161125	0.0582325	0.0310213	0.0269129	0.00696799	0.0141333	0.0372916	0.0153383	0.00717244	0.00344999	0.0100989	0.00864361	0.8830169
14868	-914.0377	-1025.306	111.2683	0.0476485	0.0164996	0.0176541	0.00386912	0.0230595	0.0279227	0.0152424	0.0178262	0.021306	0.0367811	0.00605332	0.00247881	0.00312994	0.00357765	0.0155363	0.0197102	0.00435398	0.000401378	0.00704853	0.0188666	0.0118832	0.0212683	0.0369097	0.0056515	0.055729	0.00362708	0.0127288	0.005201	0.0530614	0.0145961	0.0393712	0.00190594	0.00304293	0.0104143	0.00331083	0.00157144	0.0117678	0.0139439	0.00696724	0.0259212	0.0106013	0.0221334	0.0206919	0.00624556	0.00973514	0.072452	0.0113633	0.00981545	0.0034085	0.00252125	0.0440486	0.0255051	0.0261935	0.042842	0.0215766	0.00857887	0.0120423	0.0182189	0.063926	0.0757412	0.0214213	0.0154384	0.0474158	0.029778	0.0148056	0.0282437	0.074276	0.0255941	0.0466341	0.0180052	0.0141083	0.969827	1.13955	0.372262	0.617592	0.860405	1.16224	1.61919	2.68628	0.7145058	3.936164	0.0319531	0.0110647	0.0118388	0.00259464	0.0154637	0.018725	0.0102215	0.0119542	0.0142878	0.0246654	0.00405936	0.00166229	0.00209894	0.00239918	0.0104186	0.0132177	0.00291978	0.000269165	0.00472675	0.012652	0.00796888	0.0142625	0.0247517	0.0037899	0.0373719	0.00243232	0.00853595	0.00348779	0.035583	0.00978812	0.0264024	0.00127812	0.00204059	0.00698381	0.00222025	0.00105381	0.00789151	0.00935079	0.00467223	0.0173828	0.00710925	0.0148427	0.013876	0.00418828	0.0065284	0.0485864	0.00762027	0.00658225	0.00228574	0.00169075	0.029539	0.0171038	0.0175654	0.0287299	0.0144693	0.005753	0.00807561	0.0122176	0.0428688	0.0507921	0.0143652	0.010353	0.0317971	0.0199691	0.00992864	0.0189402	0.0498095	0.0171634	0.0312729	0.0120743	0.00946101	1.4912
14904	-923.73	-1034.208	110.4782	0.0493307	0.044852	0.0554042	0.00304597	0.00787133	0.0138505	0.0285796	0.0169086	0.0894014	0.0363888	0.011533	0.022142	0.00293611	0.00691591	0.0707968	0.0163799	0.00255408	0.00536418	0.0267987	0.00966727	0.0258778	0.0283616	0.0348608	0.0183832	0.0365867	0.00649666	0.0158731	0.00904951	0.0342717	0.00511156	0.0413953	0.00191014	0.00978495	0.0108221	0.00646078	0.00448684	0.027669	0.0510378	0.0703197	0.00586674	0.00970259	0.00187598	0.0507436	0.0538443	0.0313264	0.00362732	0.015788	0.0080663	0.11444	0.0514736	0.0281479	0.0687098	0.000644087	0.00351328	0.0551529	0.0121169	0.0582993	0.0249996	0.128533	0.0405954	0.035446	0.0181358	0.0340918	0.0786141	0.0891845	0.0138873	0.105322	0.0129329	0.00202787	0.0035565	0.016965	0.957632	1.19595	0.404693	0.643271	0.87141	1.14757	1.55455	2.47101	0.654107	3.703359	0.0230829	0.0209872	0.0259248	0.00142528	0.00368316	0.00648096	0.013373	0.00791188	0.0418328	0.0170271	0.00539656	0.0103607	0.00137387	0.0032361	0.0331274	0.00766452	0.00119511	0.00251002	0.0125397	0.00452352	0.0121088	0.013271	0.0163121	0.00860188	0.0171197	0.00303993	0.00742739	0.00423446	0.0160364	0.00239181	0.0193697	0.000893796	0.00457859	0.00506387	0.00302314	0.00209949	0.0129469	0.0238817	0.0329041	0.00274517	0.00454005	0.000877813	0.023744	0.0251949	0.0146583	0.0016973	0.00738753	0.0037744	0.0535487	0.0240856	0.013171	0.0321508	0.000301382	0.00164394	0.0258072	0.00566975	0.0272795	0.0116979	0.0601436	0.0189955	0.016586	0.00848613	0.0159523	0.0367852	0.0417314	0.00649817	0.0492824	0.00605157	0.000948884	0.00166416	0.00793829	2.137111
14940	-927.8178	-1039.459	111.6415	0.111139	0.0255861	0.0148897	0.0282599	0.00426973	0.000351644	0.00222291	0.0154757	0.0286945	0.0210951	0.00427067	0.0105887	0.00407784	0.0101792	0.0529303	0.00820052	0.00017612	0.0127584	0.00748137	0.0409325	0.00219189	0.02937	0.0215804	0.00829433	0.0469185	0.0135687	0.0218639	0.0115479	0.0669003	0.0054051	0.0183406	0.00702295	0.000708073	0.00417383	0.00826502	0.0074446	0.00780154	0.033959	0.0304831	0.0343716	0.0361268	0.0102985	0.00531353	0.0324563	0.0521465	0.0366285	0.0177719	0.00467621	0.038098	0.00556444	0.0252283	0.020523	0.0144687	0.00197392	0.00440889	0.00801698	0.0419909	0.00367579	0.0501296	0.0100478	0.0161578	0.0404983	0.0295768	0.0591035	0.0495899	0.0090134	0.061235	0.0189531	0.00295829	0.0480904	0.00229279	0.922798	1.35706	0.454755	0.680921	0.887012	1.12738	1.4686	2.19899	0.5697765	3.144995	0.0721302	0.0166057	0.0096636	0.018341	0.0027711	0.000228221	0.0014427	0.0100439	0.018623	0.013691	0.00277171	0.00687217	0.00264656	0.0066064	0.0343524	0.00532223	0.000114304	0.00828033	0.0048555	0.0265656	0.00142256	0.0190615	0.0140059	0.00538312	0.0304507	0.00880627	0.0141899	0.00749469	0.0434191	0.00350797	0.0119033	0.00455798	0.000459548	0.00270887	0.00536409	0.00483163	0.00506329	0.0220398	0.0197839	0.0223075	0.0234467	0.00668387	0.00344854	0.0210645	0.0338437	0.0237723	0.0115342	0.00303491	0.0247261	0.00361139	0.0163735	0.0133197	0.00939033	0.0012811	0.00286142	0.00520311	0.0272526	0.00238563	0.0325347	0.00652114	0.0104866	0.0262839	0.0191957	0.0383589	0.0321844	0.0058498	0.0397422	0.0123008	0.00191996	0.0312112	0.00148804	1.540805
14976	-904.637	-1016.447	111.8098	0.020201	0.0469433	0.0023257	0.000321703	0.023546	0.0157026	0.0018033	0.000522409	0.0122982	0.00589779	0.000219012	0.0166563	0.000596132	0.001024	0.00675668	0.010947	9.10505e-05	1.38254e-05	0.00603022	0.00710733	0.00345245	0.0160478	0.0157495	0.00471093	0.035453	0.00361224	0.00418956	0.00604334	0.0360583	0.00305342	0.0053734	0.0049727	0.00198	0.00321264	0.000268958	0.00156101	0.00122271	0.0192271	0.00860531	0.0132808	0.0277936	0.0202172	0.0114154	0.0245239	0.0111702	0.026609	0.0302645	0.0114295	0.00678219	0.00275986	0.0428339	0.0145124	0.0094633	0.018215	0.00946176	0.00470891	0.00705468	0.00048806	0.00234113	0.0252459	0.00909734	0.00725498	0.00852535	0.0139224	0.004111	0.0100783	0.00621733	0.028147	0.0229138	0.00509491	0.0129852	0.913966	1.39791	0.171255	0.422908	0.764532	1.30799	2.36458	5.83925	1.275929	3.023875	0.0251657	0.0584805	0.00289729	0.000400768	0.0293329	0.0195618	0.0022465	0.000650801	0.0153208	0.00734729	0.000272839	0.0207499	0.000742644	0.00127567	0.00841727	0.0136375	0.000113428	1.72233e-05	0.00751226	0.00885409	0.00430096	0.0199918	0.0196202	0.00586873	0.0441662	0.00450002	0.00521922	0.00752861	0.0449203	0.00380386	0.00669402	0.00619484	0.00246663	0.00400221	0.000335059	0.00194466	0.00152322	0.0239525	0.0107202	0.0165448	0.0346244	0.025186	0.0142209	0.0305511	0.0139155	0.0331487	0.0377026	0.0142386	0.00844904	0.00343816	0.0533612	0.0180791	0.0117891	0.0226916	0.0117872	0.00586621	0.00878851	0.000608011	0.00291651	0.0314506	0.0113332	0.00903804	0.0106206	0.0173441	0.00512135	0.0125552	0.00774536	0.0350647	0.0285453	0.00634709	0.0161765	0.8027166
